ParentLocationID,POIName,POIType,POILat,POILng,POIDescription,POIDescriptionOld
116,Siena - Piazza del Campo,Sight,43.318,11.3315,"Piazza del Campo is Siena's principal public space, a unique shell-shaped medieval piazza known for its architecture (Palazzo Pubblico) and hosting the Palio race.","Unique shell-shaped main square, site of the Palio horse race; heart of Siena."
116,Pisa - Leaning Tower,Sight,43.723,10.3966,"The Leaning Tower of Pisa is the freestanding campanile of Pisa Cathedral, known globally for its significant unintended tilt due to foundation issues.",Famous freestanding bell tower known for its unintended tilt; iconic landmark.
116,San Gimignano Historic Centre,Town,43.4675,11.043,"The Historic Centre of San Gimignano (UNESCO World Heritage site) is renowned for its well-preserved medieval architecture, particularly its skyline of tower houses.",Hilltop town famous for its well-preserved medieval towers (UNESCO site).
116,Chianti - Greve in Chianti,Town,43.586,11.318,"Greve in Chianti is considered an unofficial capital of the Chianti Classico wine region, featuring a distinctive arcaded triangular main piazza (Piazza Matteotti).",Main market town in the Chianti Classico wine region; base for exploring vineyards.
116,Val d'Orcia (Viewpoint near Pienza),Viewpoint,43.075,11.68,The Val d'Orcia (UNESCO World Heritage site) is a Tuscan landscape characterized by rolling hills and cypress trees; viewpoints near Pienza offer iconic perspectives.,Iconic Tuscan landscape (UNESCO site) with rolling hills and cypress trees; classic vistas near Pienza.
116,Lucca - Walls Promenade,Activity,43.843,10.505,"Lucca is notable for its intact Renaissance-era city walls, the top of which forms a wide, tree-lined pedestrian promenade (Passeggiata delle Mura Urbane).",City known for intact Renaissance walls forming a wide pedestrian promenade.
116,Arezzo - Piazza Grande,Sight,43.465,11.885,"Piazza Grande is Arezzo's main square, known for its sloping pavement, diverse surrounding architecture (Vasari Loggia), and hosting the Giostra del Saracino.",Sloping main square known for medieval architecture and hosting Joust of the Saracen festival.
116,Montepulciano Town,Town,43.092,11.781,"Montepulciano is a medieval and Renaissance hilltop town known for its Vino Nobile red wine, impressive Piazza Grande, historic palaces, and Tuscan landscape views.","Hilltop town famous for Vino Nobile red wine, Renaissance palaces, and panoramic views."
116,Terme di Saturnia (Hot Springs),Activity,42.668,11.513,"The Cascate del Mulino are picturesque natural hot springs near Saturnia where sulphurous thermal water cascades over travertine pools, allowing free public bathing.",Natural geothermal hot springs forming picturesque turquoise cascades (Cascate del Mulino) for bathing.
117,Perugia Old Town (Piazza IV Novembre),Town,43.112,12.389,"Perugia's historic centre culminates in Piazza IV Novembre, featuring the elaborate Fontana Maggiore (13th-century fountain) and the Gothic Palazzo dei Priori.","Regional capital with historic hilltop center around Piazza IV Novembre (Fontana Maggiore, Cathedral)."
117,Assisi - Basilica of St. Francis,Sight,43.0745,12.6055,"The Basilica of Saint Francis of Assisi (UNESCO) is a major pilgrimage site containing St. Francis' tomb, renowned for its important medieval frescoes.","Birthplace of St. Francis (UNESCO site), dominated by the magnificent Basilica housing his tomb and Giotto frescoes."
117,Orvieto Cathedral,Sight,42.718,12.113,"Orvieto Cathedral (Duomo di Orvieto) is considered a masterpiece of Italian Gothic architecture, noted for its mosaic facade and Signorelli frescoes inside.",Stunning cathedral known for its intricate Gothic façade and Signorelli's frescoes of the Last Judgment.
117,Spoleto - Rocca Albornoziana,Sight,42.734,12.738,The Rocca Albornoziana is a large 14th-century fortress dominating the hill above Spoleto; the nearby Ponte delle Torri is a remarkable medieval aqueduct.,"Imposing fortress overlooking Spoleto, connected by the impressive Ponte delle Torri aqueduct bridge."
117,Gubbio Town Centre,Town,43.352,12.572,"Gubbio is a medieval town characterized by its grey limestone buildings on Mount Ingino's slopes, featuring the prominent Gothic Palazzo dei Consoli in Piazza Grande.",Well-preserved medieval town known for Palazzo dei Consoli and Corsa dei Ceri festival.
117,Lake Trasimeno (Castiglione del Lago),Lake,43.13,12.1,"Lake Trasimeno is the largest lake in central Italy; Castiglione del Lago is a town on a peninsula jutting into the lake, featuring a medieval fortress.","Largest lake in central Italy, offering lakeside towns like Castiglione del Lago (with castle)."
117,Norcia Town Centre,Town,42.793,13.095,Norcia is known as the birthplace of St. Benedict and famed for cured meats (norcineria); its historic centre suffered major damage in the 2016 earthquake.,Town historically famous for cured meats (norcineria) and black truffles (rebuilding after earthquakes).
117,Todi Cathedral,Sight,42.783,12.406,"Todi Cathedral (Duomo di Todi) stands at one end of the Piazza del Popolo, considered one of Italy's most picturesque medieval squares with its civic palaces.",Beautiful cathedral located in the stunning Piazza del Popolo of hilltop Todi.
117,Marmore Falls (Cascata delle Marmore),Sight,42.553,12.716,"The Cascata delle Marmore is a large, ancient Roman man-made waterfall (tallest in Italy) created by diverting the Velino river; its flow is controlled.","Man-made waterfall, one of Europe's tallest, with controlled water release schedule."
117,Spello Town (Porta Venere),Town,42.99,12.67,Spello is an Umbrian hilltop town noted for well-preserved Roman elements like its town gates (Porta Venere) and its annual Infiorate flower carpet festival.,Charming hill town known for flower displays (Infiorate festival) and Roman gates.
118,Avignon - Palais des Papes,Sight,43.9507,4.8076,The Palais des Papes (UNESCO site) in Avignon is a vast medieval Gothic palace complex that served as the residence of the Popes during the 14th-century Avignon Papacy.,"Massive Gothic palace, former residence of Popes in the 14th century (UNESCO site)."
118,Aix-en-Provence - Cours Mirabeau,Town,43.526,5.449,"The Cours Mirabeau is Aix-en-Provence's main boulevard, known for its plane tree canopy, fountains (La Rotonde), cafes, and elegant 17th-18th century townhouses.","Elegant main boulevard lined with plane trees, fountains, cafes; heart of Aix."
118,Valensole Plateau Lavender Fields,Region,43.84,6,"The Valensole Plateau is famous for its vast fields of lavender which create iconic purple landscapes, particularly during the blooming season in early summer.","Famous plateau known for vast fields of lavender (blooming June-July), creating stunning purple landscapes."
118,Gorges du Verdon (Point Sublime View),Viewpoint,43.785,6.35,The Gorges du Verdon form a deep river canyon known for its turquoise water; Point Sublime is one of several renowned viewpoints offering dramatic perspectives.,"Europe's deepest canyon, known for turquoise water; Point Sublime offers a famous panoramic viewpoint."
118,Arles Amphitheatre,Sight,43.678,4.631,"The Arles Amphitheatre (Arènes d'Arles) is a large, well-preserved two-tiered Roman amphitheatre dating from the 1st century AD, still used for events.",Well-preserved Roman amphitheatre still used for events today; in city associated with Van Gogh.
118,Les Baux-de-Provence Village,Town,43.744,4.795,"Les Baux-de-Provence is a village located atop a rocky spur in the Alpilles mountains, known for its extensive castle ruins (Château des Baux) and dramatic setting.","Stunning village perched on a rocky outcrop, featuring castle ruins and panoramic views."
118,Saint-Rémy-de-Provence,Town,43.788,4.832,Saint-Rémy-de-Provence is known for its association with Van Gogh (Saint-Paul de Mausole asylum) and the nearby ancient Roman archaeological site of Glanum.,Charming town known for Roman ruins (Glanum) and association with Van Gogh.
118,Luberon - Gordes Village,Town,43.911,5.2,"Gordes is a renowned hilltop village in the Luberon region, characterized by its tightly packed dry-stone houses cascading down a slope dominated by a château.","Famous hilltop village known for picturesque setting, stone houses, castle, and nearby Sénanque Abbey."
118,Cassis Harbour,Town,43.215,5.538,"Cassis features a picturesque harbour lined with colourful buildings and restaurants, serving as the main departure point for boat tours into the western Calanques.",Picturesque fishing port town nestled between cliffs; gateway to the Calanques National Park via boat trips.
118,Pont du Gard Aqueduct,Sight,43.9475,4.535,"The Pont du Gard (UNESCO World Heritage site) is an ancient Roman three-tiered aqueduct bridge that crosses the Gardon River, remarkable for its preservation.",Impressive ancient Roman aqueduct bridge crossing the Gardon River (UNESCO site).
119,Château de Chambord,Sight,47.616,1.517,"Château de Chambord is the largest château in the Loire Valley, a masterpiece of French Renaissance architecture known for its elaborate roofline and double-helix staircase.","Largest Loire château, known for distinctive French Renaissance architecture and double helix staircase."
119,Château de Chenonceau,Sight,47.3248,1.0703,"Château de Chenonceau is famed for its unique design spanning the River Cher, featuring elegant architecture and gardens; associated with Diane de Poitiers and Catherine de' Medici.","Elegant château spanning the Cher River (""Ladies' Château""), known for beautiful gardens and arches."
119,Château de Villandry (Gardens),Park,47.3404,0.514,"Château de Villandry is renowned primarily for its extensive and elaborate Renaissance gardens, recreated in the early 20th century, including ornamental and kitchen gardens.",Château famous for magnificent Renaissance gardens with intricate geometric designs.
119,Amboise - Château Royal,Sight,47.413,0.9855,"The Château Royal d'Amboise, perched above the Loire River, served as a royal residence; Leonardo da Vinci is buried in its Saint Hubert Chapel.","Royal castle overlooking the Loire River, notable for history and chapel with Da Vinci's presumed tomb."
119,Amboise - Clos Lucé (Da Vinci Park),Museum,47.41,0.992,"Château du Clos Lucé was Leonardo da Vinci's final home (1516-1519); the manor and park now function as a museum dedicated to his life and work, featuring models.",Manor house where Leonardo da Vinci spent his last years; now a museum showcasing his life and inventions.
119,Blois - Château Royal,Sight,47.5855,1.331,"The Château Royal de Blois comprises several distinct wings built across different periods, showcasing French architectural evolution within one courtyard.",Castle featuring a unique blend of architectural styles and an exterior spiral staircase.
119,Saumur - Château,Sight,47.256,-0.073,"The Château de Saumur, with its distinctive polygonal towers, dominates the town and Loire River; it now houses municipal museum collections.",Fairytale-like castle overlooking the Loire River; houses museums and offers views.
119,Chinon Fortress,Sight,47.167,0.238,The Royal Fortress of Chinon is a large castle complex overlooking the Vienne river; historically significant for Joan of Arc meeting the Dauphin Charles VII here.,Large ruined medieval fortress overlooking the Vienne River; associated with Joan of Arc.
119,Tours - Place Plumereau,Town,47.3945,0.685,"Place Plumereau is a well-known square in the historic centre of Tours, characterized by its numerous well-preserved half-timbered houses and bustling outdoor cafes.","Lively square in Tours' old town surrounded by beautiful half-timbered houses, cafes, and restaurants."
119,Sancerre Town,Town,47.33,2.84,"Sancerre is a hilltop town overlooking the Loire River, renowned globally for its dry white wines made primarily from Sauvignon Blanc grapes.",Hilltop town famous for its crisp Sauvignon Blanc white wine; offers vineyard views and tasting.
120,Reims Cathedral,Sight,49.254,4.034,"Notre-Dame de Reims Cathedral (UNESCO World Heritage site) is a masterpiece of High Gothic architecture, historically serving as the coronation church for French kings.",Magnificent High Gothic cathedral where French kings were crowned (UNESCO site).
120,Reims - Veuve Clicquot Cellars,Winery/Region,49.24,4.05,"Veuve Clicquot Ponsardin is a major Champagne house in Reims offering tours of its extensive underground chalk cellars (crayères), explaining production.",Famous Champagne house offering tours of historic chalk cellars (crayères) and tastings.
120,Épernay - Avenue de Champagne,Activity,49.041,3.961,"The Avenue de Champagne in Épernay is lined with grand headquarters of famous Champagne houses, sitting atop vast networks of underground cellars.",Prestigious avenue lined with grand mansions and cellars of famous Champagne houses (Moët & Chandon etc.).
120,Épernay - Moët & Chandon,Winery/Region,49.043,3.958,"Moët & Chandon, headquartered on the Avenue de Champagne in Épernay, is one of the world's largest Champagne producers, offering extensive cellar tours.","One of the largest Champagne houses, offering extensive cellar tours and tastings (book ahead)."
120,Hautvillers Village (Dom Pérignon),Town,49.077,3.936,"Hautvillers is a village often called the 'cradle of Champagne' due to its association with the monk Dom Pérignon, who worked on wine production at the former abbey.","Charming village known as the ""cradle of Champagne,"" where monk Dom Pérignon lived and worked."
120,Troyes Old Town,Town,48.297,4.075,Troyes features a large historic centre ('Bouchon de Champagne') known for its abundance of colourful half-timbered Renaissance houses and Gothic churches.,Historic city known for well-preserved medieval old town shaped like a Champagne cork; features half-timbered houses.
120,Route Touristique du Champagne,Activity,49.1,4,"The Route Touristique du Champagne consists of marked scenic driving routes winding through the Champagne wine-growing region, connecting vineyards and villages.","Signposted routes winding through Champagne vineyards, connecting villages and producers offering tastings."
120,Verzenay Lighthouse & Museum,Viewpoint,49.158,4.152,"The Phare de Verzenay is an early 20th-century promotional lighthouse amidst vineyards, offering panoramic views; an adjacent museum covers viticulture.","Lighthouse set amidst vineyards, offering panoramic views and housing a small wine museum."
120,Les Faux de Verzy,Forest,49.145,4.155,"Les Faux de Verzy is a forest area containing a large population of dwarf twisted beech trees (hêtres tortillards), a natural genetic mutation.",Unique forest known for its population of dwarf beech trees with twisted shapes.
120,Montagne de Reims Regional Park,Park,49.15,4.1,"The Montagne de Reims Regional Natural Park covers the wooded plateau between Reims and Épernay, known for forests, Champagne vineyards (Pinot Noir), and villages.","Natural park encompassing forests, vineyards, and villages between Reims and Épernay."
121,Bordeaux City - Cité du Vin,Museum,44.863,-0.549,"La Cité du Vin is a museum in Bordeaux with distinctive modern architecture, dedicated to exploring the cultures and civilizations of wine globally.","Modern museum dedicated to the culture and history of wine worldwide, with immersive exhibits."
121,Saint-Émilion Village (UNESCO),Town,44.893,-0.155,"Saint-Émilion (UNESCO World Heritage site) is a historic wine village known for surrounding vineyards, medieval architecture, and unique underground monolithic church.","Charming medieval village surrounded by vineyards (UNESCO site), known for monolithic church and Merlot wines."
121,Médoc - Pauillac Town,Town,45.2,-0.748,"Pauillac is a town and renowned wine appellation within the Médoc region, noted for being home to three of the five First Growth estates of the 1855 classification.","Town representing the prestigious Médoc wine area (Left Bank), home to famous Cabernet Sauvignon châteaux."
121,Margaux Village,Town,45.043,-0.677,"Margaux is a village and renowned wine appellation in the Médoc region of Bordeaux, famous for elegant red wines and home to classified growth châteaux, including Château Margaux.","Village representing another prestigious Médoc appellation, known for elegant Cabernet Sauvignon wines."
121,Sauternes Village,Town,44.53,-0.345,"Sauternes is a village and wine appellation south of Bordeaux, famed globally for its eponymous sweet white dessert wines, produced from grapes affected by noble rot.",Village representing the area famous for producing sweet dessert wines from grapes affected by noble rot.
121,Pessac-Léognan (Château Smith Haut Lafitte area),Winery/Region,44.76,-0.59,"Pessac-Léognan is a wine appellation south of Bordeaux city, recognized for high-quality dry white wines and red wines; Château Smith Haut Lafitte is a prominent estate in the area.",Appellation known for both red and dry white wines; Château Smith Haut Lafitte represents quality estates.
121,Blaye Citadel (UNESCO),Sight,45.13,-0.662,"The Citadel of Blaye, designed by Vauban, is a large 17th-century military fortification complex overlooking the Gironde Estuary, part of the Fortifications of Vauban UNESCO site.",Impressive Vauban citadel overlooking the Gironde Estuary (UNESCO site).
121,Arcachon Bay - Dune du Pilat,Sight,44.59,-1.2,"The Dune du Pilat, located at the entrance to Arcachon Bay, is the tallest sand dune in Europe, offering panoramic views over the bay, ocean, and adjacent Landes forest.","Europe's tallest sand dune offering stunning views over the bay, ocean, and forest."
121,Pomerol Village,Town,44.931,-0.2,"Pomerol is a small but highly prestigious Bordeaux wine appellation on the Right Bank, known primarily for Merlot-based red wines, including famous estates like Pétrus (though no village centre).",Small but prestigious wine appellation (Right Bank) known for Merlot-based wines like Pétrus.
121,Entre-Deux-Mers (Sauveterre-de-Guyenne),Town,44.692,-0.085,Entre-Deux-Mers ('Between Two Seas'/Rivers) is a large wine region producing primarily dry white wines; Sauveterre-de-Guyenne is a historic bastide town within the area.,Large wine region known primarily for dry white wines; Sauveterre is a representative bastide town.
122,Strasbourg - Petite France,Town,48.58,7.742,"Petite France is a historic district in Strasbourg characterized by its canals, well-preserved medieval half-timbered houses (particularly in the former tanners' district), and weirs.","Picturesque historic quarter (UNESCO site) known for canals, locks, and half-timbered houses."
122,Colmar - Little Venice,Town,48.075,7.358,Little Venice' (Petite Venise) is a picturesque district in Colmar where the Lauch river flows through canals lined with colourful half-timbered houses.,Area in Colmar's old town where colourful half-timbered houses line the Lauch river canals.
122,Alsace Wine Route (near Eguisheim),Activity,48.044,7.307,"The Alsace Wine Route (Route des Vins d'Alsace) is a scenic tourist route passing through numerous wine-producing villages, vineyards, and hills; Eguisheim is a well-known example.",Famous scenic route winding through vineyards; Eguisheim represents charming villages along the route.
122,Riquewihr Village,Town,48.166,7.298,"Riquewihr is renowned as one of the most beautiful villages on the Alsace Wine Route, notable for its remarkably preserved 16th-century half-timbered houses and ramparts.",Exceptionally well-preserved medieval wine village known for colourful half-timbered houses.
122,Ribeauvillé Village,Town,48.195,7.32,"Ribeauvillé is another major wine town on the Alsace route, known for its three castle ruins overlooking the village, historic buildings, and Riesling wines.",Popular Alsatian wine village known for its three castle ruins overlooking the town and traditional half-timbered houses. Located on the Wine Route.
122,Obernai Town,Town,48.462,7.482,"Obernai is a well-preserved Alsatian town with medieval ramparts, traditional half-timbered houses, a distinctive belfry (Kappelturm), and a historic market square.","Charming medieval town on the Alsace Wine Route, featuring well-preserved ramparts, traditional houses, and a lively atmosphere."
122,Haut-Koenigsbourg Castle,Sight,48.249,7.344,"Château du Haut-Koenigsbourg is a large medieval castle overlooking the Alsatian plain, restored in the early 20th century under German Kaiser Wilhelm II.","Impressively restored medieval castle overlooking the Alsace plain, offering historical tours and stunning architecture."
122,Kaysersberg Village,Town,48.138,7.262,"Kaysersberg is a charming Alsatian wine route village known for its well-preserved half-timbered houses, fortified bridge, castle ruins, and Christmas market.","Charming Alsatian wine village known for traditional half-timbered houses, fortified bridge, and birthplace of Albert Schweitzer."
122,Sélestat - Humanist Library,Museum,48.259,7.454,"Sélestat houses the Bibliothèque Humaniste, a significant library (UNESCO Memory of the World) containing rare medieval manuscripts and early printed books from the humanist Beatus Rhenanus.","Town housing the remarkable Humanist Library (UNESCO Memory of the World), containing medieval manuscripts and early printed books."
122,Gewürztraminer Vineyard Area (near Ribeauvillé),Winery/Region,48.19,7.33,"The slopes around villages like Ribeauvillé and Hunawihr are particularly noted for vineyards producing high-quality Gewürztraminer, a characteristic Alsatian white wine grape.","Represents the rolling vineyard landscapes famous for producing the aromatic Gewürztraminer white wine, particularly scenic around villages like Ribeauvillé."
123,Lyon - Old Town (Vieux Lyon),Town,45.76,4.827,"Vieux Lyon (UNESCO World Heritage site) is one of Europe's largest Renaissance districts, characterized by colourful buildings, hidden passageways (traboules), and bouchons.","One of Europe's largest Renaissance neighborhoods (UNESCO site) with cobblestone streets, traboules, and bouchon restaurants."
123,Vienne - Roman Theatre,Sight,45.524,4.879,"Vienne possesses significant Roman heritage, including a large, well-preserved Roman theatre originally built in the 1st century AD, still used for performances (Jazz à Vienne).","Town south of Lyon featuring impressive Roman ruins, including a well-preserved ancient theatre used for performances."
123,Northern Rhône - Hermitage Hill (Tain-l'Hermitage),Winery/Region,45.075,4.84,"Hermitage Hill is a steep granite hillside vineyard overlooking Tain-l'Hermitage, renowned for producing prestigious Syrah-based red wines and white wines (Marsanne/Roussanne).","Famous steep granite hillside overlooking the Rhône river, producing renowned Syrah red wines (Hermitage)."
123,Northern Rhône - Côte-Rôtie (Ampuis),Winery/Region,45.47,4.81,"Côte-Rôtie ('roasted slope') refers to the steep terraced vineyards near Ampuis, known for producing highly regarded Syrah wines, sometimes co-fermented with Viognier.",Prestigious wine appellation known for Syrah red wines grown on very steep terraced vineyards ('roasted slope'). Ampuis is a key village.
123,Southern Rhône - Châteauneuf-du-Pape Village,Town,44.056,4.831,Châteauneuf-du-Pape is a village and renowned wine appellation known primarily for powerful Grenache-based red blend wines; ruins of a papal castle overlook the village.,Famous wine village known for powerful red wines; features castle ruins and numerous tasting cellars.
123,Avignon - Palais des Papes,Sight,43.9507,4.8076,The Palais des Papes (UNESCO site) in Avignon is a vast medieval Gothic palace complex that served as the residence of the Popes during the 14th-century Avignon Papacy.,"Massive Gothic palace, former residence of Popes in the 14th century (UNESCO site)."
123,Southern Rhône - Gigondas Village,Town,44.162,5.005,"Gigondas is a wine village known for its robust Grenache-dominant red wines, situated at the foot of the Dentelles de Montmirail rock formations.","Village known for robust Grenache-based red wines, nestled at the foot of the Dentelles de Montmirail mountains."
123,Southern Rhône - Vacqueyras Village,Town,44.138,4.984,"Vacqueyras, located near Gigondas, is another Southern Rhône cru village recognized for producing high-quality red wines, primarily from Grenache, Syrah, and Mourvèdre.","Wine village adjacent to Gigondas, producing similar style Grenache-based red wines."
123,Pont du Gard Aqueduct,Sight,43.9475,4.535,"The Pont du Gard (UNESCO World Heritage site) is an ancient Roman three-tiered aqueduct bridge that crosses the Gardon River, remarkable for its preservation.",Impressive ancient Roman aqueduct bridge crossing the Gardon River (UNESCO site). A masterpiece of Roman engineering.
123,Orange - Roman Theatre (UNESCO),Sight,44.136,4.809,"The Roman Theatre of Orange (UNESCO World Heritage site) is exceptionally well-preserved, particularly noted for its intact stage wall (scaenae frons).",Exceptionally well-preserved Roman theatre with its impressive stage wall (UNESCO site); hosts performances.
124,Trier - Porta Nigra (Germany),Sight,49.7596,6.6435,"The Porta Nigra ('Black Gate') in Trier is the largest and best-preserved Roman city gate north of the Alps, a UNESCO World Heritage site and emblem of the city.","Best-preserved Roman city gate north of the Alps (UNESCO site), a symbol of Germany's oldest city, Trier."
124,Bernkastel-Kues Town (Germany),Town,49.916,7.07,"Bernkastel-Kues is a wine town on the Moselle River, featuring a picturesque medieval market square in Bernkastel, half-timbered houses, and steep Riesling vineyards.","Picturesque twin town on the Moselle River, famous for its medieval market square and Riesling vineyards."
124,Cochem - Reichsburg Castle (Germany),Castle,50.147,7.166,Reichsburg Cochem is a large castle situated on a hill overlooking Cochem and the Moselle River; the current structure is largely a 19th-century neo-Gothic reconstruction.,Fairytale-like castle perched dramatically above the town of Cochem and the Moselle River. Offers guided tours.
124,Calmont Klettersteig Hike (Germany),Trail,50.095,7.12,"The Calmont Klettersteig is a via ferrata-style hiking trail traversing Europe's reportedly steepest vineyard slope, providing dramatic views over the Moselle river bend.","Challenging hiking trail (via ferrata) through Europe's steepest vineyard, offering stunning Moselle views."
124,Traben-Trarbach Town (Germany),Town,49.951,7.115,"Traben-Trarbach is a town known for its Art Nouveau (Jugendstil) architecture and extensive underground wine cellars, reflecting its past importance in the wine trade.",Twin town known for its Art Nouveau architecture and extensive underground wine cellars.
124,Piesport Village (Germany),Town,49.88,6.925,Piesport is a Mosel wine village famous for the Goldtröpfchen vineyard site located within the large natural amphitheatre formed by the river bend.,"Wine village famous for the 'Goldtröpfchen' vineyard site, located on a dramatic loop of the Moselle."
124,Saarburg Waterfall (Germany),Sight,49.608,6.551,Saarburg features a waterfall in its town centre where the Leukbach stream cascades down a rock face between houses before joining the Saar river.,"Waterfall cascading through the center of the charming town of Saarburg, near the Moselle confluence."
124,Schengen Village (Luxembourg),Town,49.471,6.366,"Schengen is a small wine-making village known primarily as the location where the Schengen Agreement, eliminating border controls within signatory EU states, was signed in 1985.",Village famous as the location where the Schengen Agreement (eliminating border controls) was signed.
124,Metz Cathedral (France),Sight,49.12,6.175,"Metz Cathedral (Cathédrale Saint-Étienne) is renowned for its vast area of stained glass windows, among the largest in the world, spanning Gothic to modern styles.","Impressive Gothic cathedral known as the ""Lantern of God"" for its vast expanse of stained glass windows."
124,Eltz Castle (Burg Eltz - Germany),Castle,50.205,7.335,"Burg Eltz is a remarkably well-preserved medieval castle in a wooded valley near the Moselle River, notable for remaining in the same family for over 33 generations.",Beautifully preserved medieval castle nestled in a valley near the Moselle river. Never destroyed.
125,"Rhine Falls (Schaffhausen, Switzerland)",Sight,47.6775,8.615,"The Rhine Falls, located near Schaffhausen, are the most powerful waterfalls in Europe by volume of water; viewing platforms and boat tours allow close access.","Europe's most powerful waterfall by volume, located on the High Rhine. Offers boat trips and viewing platforms."
125,Basel Minster (Switzerland),Sight,47.556,7.591,"Basel Minster (Basler Münster) is a significant landmark built of red sandstone with colourful roof tiles, featuring Romanesque and Gothic elements and Rhine views from the Pfalz terrace.","Major landmark of Basel city, a red sandstone Gothic cathedral overlooking the Rhine River."
125,Strasbourg Cathedral (France),Sight,48.5818,7.751,"Strasbourg Cathedral (Notre-Dame de Strasbourg) is a masterpiece of Gothic architecture, famed for its intricate facade, single tall spire, and astronomical clock.",Magnificent Gothic cathedral in Alsace capital known for its astronomical clock and single tall spire.
125,Rüdesheim am Rhein (Drosselgasse - Germany),Town,49.979,7.923,"Rüdesheim am Rhein is a wine town in the Rhine Gorge; its Drosselgasse is a narrow, bustling lane famous for its numerous wine taverns often featuring live music.",Popular wine town known for the lively Drosselgasse lane filled with taverns; offers cable car rides.
125,Lorelei Rock (Germany),Sight,50.1395,7.7295,"The Lorelei is a steep slate rock cliff on the eastern bank of the Rhine River, located in the Rhine Gorge (UNESCO); it's associated with folklore legends of a siren.",Famous slate rock cliff on the Rhine River associated with folklore legend of a siren.
125,Marksburg Castle (Braubach - Germany),Castle,50.272,7.652,"Marksburg Castle, above Braubach, is the only medieval castle on the Middle Rhine (UNESCO World Heritage site) that was never destroyed, offering insight into medieval castle life.",Only completely preserved medieval castle on the Middle Rhine (UNESCO site). Offers guided tours.
125,Bacharach Town (Germany),Town,50.058,7.768,"Bacharach is a well-preserved medieval wine town in the Rhine Gorge, known for its half-timbered houses, castle ruins (Burg Stahleck), and Werner Chapel ruins.","Picturesque medieval wine town known for half-timbered houses, castle ruins, and charming atmosphere."
125,St. Goar - Rheinfels Castle (Germany),Castle,50.153,7.708,"Rheinfels Castle, overlooking St. Goar, represents the extensive ruins of one of the largest castles on the Rhine, featuring tunnels and ramparts to explore.",Extensive castle ruins overlooking the Rhine River and town of St. Goar. Offers exploration and museum.
125,Cologne Cathedral (Germany),Sight,50.9413,6.9583,"Cologne Cathedral (Kölner Dom) is a renowned monument of Gothic architecture (UNESCO World Heritage site), featuring immense twin spires and housing the Shrine of the Three Kings.","Immense High Gothic cathedral (UNESCO site), one of Germany's most visited landmarks. Features twin spires."
125,Mainz Cathedral (Germany),Sight,49.999,8.274,"Mainz Cathedral (Mainzer Dom) is a large Romanesque cathedral with later Gothic and Baroque additions, historically significant as a site of coronations.","Large Romanesque cathedral with Gothic/Baroque additions, located at the confluence of Rhine and Main rivers."
126,Munich - Marienplatz,Sight,48.1372,11.5755,"Marienplatz is Munich's central square, dominated by the New Town Hall (Neues Rathaus) with its famous Glockenspiel, and the Old Town Hall (Altes Rathaus).",Central square featuring the New Town Hall with its famous Glockenspiel clock show. Heart of the city.
126,Neuschwanstein Castle,Sight,47.5576,10.7498,"Neuschwanstein is a famous 19th-century Romanesque Revival palace commissioned by King Ludwig II, known for its fairytale appearance and scenic hilltop location.",Fairytale castle built by King Ludwig II; inspiration for Disney's Sleeping Beauty castle (requires timed ticket).
126,Nuremberg Castle,Sight,49.46,11.075,Nuremberg Castle (Nürnberger Burg) is a complex of medieval fortified buildings on a sandstone ridge dominating the historic city of Nuremberg.,"Imperial Castle complex overlooking Nuremberg's old town, featuring tower, well, and museum exhibits."
126,Rothenburg ob der Tauber Old Town,Town,49.377,10.178,"Rothenburg ob der Tauber is a town famed for its exceptionally well-preserved medieval walled old town featuring half-timbered houses, towers, and gateways.","Perfectly preserved medieval walled town on the Romantic Road, known for charming atmosphere."
126,Würzburg Residenz (UNESCO),Sight,49.7928,9.938,"The Würzburg Residenz (UNESCO World Heritage site) is a significant Baroque palace, renowned for its grand staircase featuring vast ceiling frescoes by Tiepolo.",Magnificent Baroque palace (UNESCO site) known for grand staircase with Tiepolo frescoes.
126,Regensburg Old Town (UNESCO),Town,49.02,12.095,The Old Town of Regensburg with Stadtamhof (UNESCO World Heritage site) represents a remarkably preserved medieval trading city on the Danube River.,"Well-preserved medieval city center (UNESCO site) on the Danube River, featuring Stone Bridge and Cathedral."
126,Zugspitze Summit,Mountain Peak,47.4211,10.9856,"The summit of the Zugspitze, Germany's highest mountain, is accessible by cable car/cogwheel train, providing panoramic views across multiple countries.","Germany's highest mountain offering panoramic views from its summit platform, accessible by train/cable cars."
126,Königssee Lake (St. Bartholomä),Lake,47.588,12.988,"Königssee is a deep, emerald-green fjord-like lake; electric boats transport visitors to the iconic St. Bartholomä pilgrimage church peninsula.",Stunning emerald-green lake surrounded by mountains; boat trips to St. Bartholomä church are famous.
126,Bavarian Forest NP - Treetop Walk,Activity,48.892,13.485,The Baumwipfelpfad Bayerischer Wald is a treetop walkway culminating in a large wooden dome structure ('Baumei') offering panoramic forest views.,Elevated pathway through forest canopy offering unique perspectives and an observation tower.
126,Passau Old Town,Town,48.575,13.46,"Passau is known as the 'City of Three Rivers' (Danube, Inn, Ilz); its Old Town features baroque architecture, St. Stephen's Cathedral (with the world's largest church organ).","City known as the ""City of Three Rivers"" (Danube, Inn, Ilz); features St. Stephen's Cathedral."
